,confirmed,country_region,deaths,lat,long,province_state,recovered,timestamp
17732,221,China,0,27.6104,111.7088,Hunan,0,1580299200.0
17733,3554,China,125,30.9756,112.2707,Hubei,88,1580299200.0
17734,10,China,0,22.3,114.2,Hong Kong,0,1580299200.0
17735,206,China,2,33.882,113.614,Henan,1,1580299200.0
17736,38,China,1,47.862,127.7615,Heilongjiang,0,1580299200.0
17737,48,China,1,39.549,116.1306,Hebei,0,1580299200.0
17738,43,China,1,19.1959,109.7453,Hainan,0,1580299200.0
17739,9,China,0,26.8154,106.8748,Guizhou,1,1580299200.0
17740,58,China,0,23.8298,108.7881,Guangxi,2,1580299200.0
17741,277,China,0,23.3417,113.4244,Guangdong,5,1580299200.0
17742,24,China,0,37.8099,101.0583,Gansu,0,1580299200.0
17743,84,China,0,26.0789,117.9874,Fujian,0,1580299200.0
17744,147,China,0,30.0572,107.874,Chongqing,1,1580299200.0
17745,111,China,1,40.1824,116.4142,Beijing,4,1580299200.0
17746,152,China,0,31.8257,117.2264,Anhui,2,1580299200.0
17747,0,Chile,0,-35.6751,-71.543,,0,1580299200.0
17748,0,Chad,0,15.4542,18.7322,,0,1580299200.0
17749,0,Central African Republic,0,6.6111,20.9394,,0,1580299200.0
17750,0,Canada,0,52.9399,-106.4509,Saskatchewan,0,1580299200.0
17751,0,Canada,0,52.9399,-73.5491,Quebec,0,1580299200.0
17752,0,Canada,0,46.5107,-63.4168,Prince Edward Island,0,1580299200.0
17753,1,Canada,0,51.2538,-85.3232,Ontario,0,1580299200.0
17754,0,Canada,0,44.682,-63.7443,Nova Scotia,0,1580299200.0
17755,0,Canada,0,53.1355,-57.6604,Newfoundland and Labrador,0,1580299200.0
17756,0,Canada,0,46.5653,-66.4619,New Brunswick,0,1580299200.0
17757,0,Canada,0,53.7609,-98.8139,Manitoba,0,1580299200.0
17758,0,Canada,0,37.6489,-122.6655,Grand Princess,0,1580299200.0
17759,1,Canada,0,49.2827,-123.1207,British Columbia,0,1580299200.0
17760,0,Canada,0,53.9333,-116.5765,Alberta,0,1580299200.0
17761,0,Cameroon,0,3.848,11.5021,,0,1580299200.0
17762,1,Cambodia,0,11.55,104.9167,,0,1580299200.0
17763,0,Cabo Verde,0,16.5388,-23.0418,,0,1580299200.0
17764,0,Burkina Faso,0,12.2383,-1.5616,,0,1580299200.0
17765,0,Bulgaria,0,42.7339,25.4858,,0,1580299200.0
17766,0,Brunei,0,4.5353,114.7277,,0,1580299200.0
17767,0,Brazil,0,-14.235,-51.9253,,0,1580299200.0
17768,0,Bosnia and Herzegovina,0,43.9159,17.6791,,0,1580299200.0
17769,0,Bolivia,0,-16.2902,-63.5887,,0,1580299200.0
17770,0,Bhutan,0,27.5142,90.4336,,0,1580299200.0
17771,0,Benin,0,9.3077,2.3158,,0,1580299200.0
17772,0,Belgium,0,50.8333,4.0,,0,1580299200.0
17773,0,Belarus,0,53.7098,27.9534,,0,1580299200.0
17774,0,Barbados,0,13.1939,-59.5432,,0,1580299200.0
17775,0,Bangladesh,0,23.685,90.3563,,0,1580299200.0
17776,0,Bahrain,0,26.0275,50.55,,0,1580299200.0
17777,0,Bahamas,0,25.0343,-77.3963,,,1580299200.0
17778,0,Azerbaijan,0,40.1431,47.5769,,0,1580299200.0
17779,0,Austria,0,47.5162,14.5501,,0,1580299200.0
17780,0,Australia,0,-31.9505,115.8605,Western Australia,0,1580299200.0
17781,1,Australia,0,-37.8136,144.9631,Victoria,0,1580299200.0
17782,0,Australia,0,-41.4545,145.9707,Tasmania,0,1580299200.0
17783,0,Australia,0,-34.9285,138.6007,South Australia,0,1580299200.0
17784,1,Australia,0,-28.0167,153.4,Queensland,0,1580299200.0
17785,0,Australia,0,-12.4634,130.8456,Northern Territory,0,1580299200.0
17786,4,Australia,0,-33.8688,151.2093,New South Wales,0,1580299200.0
17787,0,Australia,0,-35.4735,149.0124,Australian Capital Territory,0,1580299200.0
17788,0,Armenia,0,40.0691,45.0382,,0,1580299200.0
17789,0,Argentina,0,-38.4161,-63.6167,,0,1580299200.0
17790,0,Antigua and Barbuda,0,17.0608,-61.7964,,0,1580299200.0
17791,0,Angola,0,-11.2027,17.8739,,0,1580299200.0
17792,0,Andorra,0,42.5063,1.5218,,0,1580299200.0
17793,0,Algeria,0,28.0339,1.6596,,0,1580299200.0
17794,0,Albania,0,41.1533,20.1683,,0,1580299200.0
17795,0,Afghanistan,0,33.0,65.0,,0,1580299200.0
17796,0,Belize,0,13.1939,-59.5432,,,1580212800.0
17797,0,Timor-Leste,0,-8.874217,125.727539,,0,1580212800.0
17798,0,Syria,0,34.802075,38.996815,,0,1580212800.0
17799,0,Mozambique,0,-18.665695,35.529562,,0,1580212800.0
17800,0,Grenada,0,12.1165,-61.679,,0,1580212800.0
17801,0,Dominica,0,15.415,-61.371,,0,1580212800.0
17802,0,Canada,0,0.0,0.0,Diamond Princess,,1580212800.0
17803,0,Zimbabwe,0,-20.0,30.0,,0,1580212800.0
17804,0,Zambia,0,-15.4167,28.2833,,0,1580212800.0
17805,2,Vietnam,0,16.0,108.0,,0,1580212800.0
17806,0,Venezuela,0,6.4238,-66.5897,,0,1580212800.0
17807,0,Uzbekistan,0,41.3775,64.5853,,0,1580212800.0
17808,5,US,0,37.0902,-95.7129,,,1580212800.0
17809,0,Uruguay,0,-32.5228,-55.7658,,0,1580212800.0
17810,0,United Kingdom,0,55.3781,-3.436,,,1580212800.0
17811,0,United Kingdom,0,16.7425,-62.1874,Montserrat,0,1580212800.0
17812,0,United Kingdom,0,54.2361,-4.5481,Isle of Man,0,1580212800.0
17813,0,United Kingdom,0,36.1408,-5.3536,Gibraltar,0,1580212800.0
17814,0,United Kingdom,0,49.3723,-2.3644,Channel Islands,0,1580212800.0
17815,0,United Kingdom,0,19.3133,-81.2546,Cayman Islands,0,1580212800.0
17816,0,United Kingdom,0,32.3078,-64.7505,Bermuda,0,1580212800.0
17817,0,United Arab Emirates,0,24.0,54.0,,0,1580212800.0
17818,0,Ukraine,0,48.3794,31.1656,,0,1580212800.0
17819,0,Uganda,0,1.0,32.0,,0,1580212800.0
17820,0,Turkey,0,38.9637,35.2433,,0,1580212800.0
17821,0,Tunisia,0,34.0,9.0,,0,1580212800.0
17822,0,Trinidad and Tobago,0,10.6918,-61.2225,,0,1580212800.0
17823,0,Togo,0,8.6195,0.8248,,0,1580212800.0
17824,14,Thailand,0,15.0,101.0,,5,1580212800.0
17825,0,Tanzania,0,-6.369,34.8888,,0,1580212800.0
17826,8,Taiwan*,0,23.7,121.0,,0,1580212800.0
17827,0,Switzerland,0,46.8182,8.2275,,0,1580212800.0
17828,0,Sweden,0,63.0,16.0,,0,1580212800.0
17829,0,Suriname,0,3.9193,-56.0278,,0,1580212800.0
17830,0,Sudan,0,12.8628,30.2176,,0,1580212800.0
17831,1,Sri Lanka,0,7.0,81.0,,0,1580212800.0
17832,0,Spain,0,40.0,-4.0,,0,1580212800.0
17833,0,South Africa,0,-30.5595,22.9375,,0,1580212800.0
17834,0,Somalia,0,5.1521,46.1996,,0,1580212800.0
17835,0,Slovenia,0,46.1512,14.9955,,0,1580212800.0
17836,0,Slovakia,0,48.669,19.699,,0,1580212800.0
17837,7,Singapore,0,1.2833,103.8333,,0,1580212800.0
17838,0,Seychelles,0,-4.6796,55.492,,0,1580212800.0
17839,0,Serbia,0,44.0165,21.0059,,0,1580212800.0
17840,0,Senegal,0,14.4974,-14.4524,,0,1580212800.0
17841,0,Saudi Arabia,0,24.0,45.0,,0,1580212800.0
17842,0,San Marino,0,43.9424,12.4578,,0,1580212800.0
17843,0,Saint Vincent and the Grenadines,0,12.9843,-61.2872,,0,1580212800.0
17844,0,Saint Lucia,0,13.9094,-60.9789,,0,1580212800.0
17845,0,Rwanda,0,-1.9403,29.8739,,0,1580212800.0
17846,0,Russia,0,60.0,90.0,,0,1580212800.0
17847,0,Romania,0,45.9432,24.9668,,0,1580212800.0
17848,0,Qatar,0,25.3548,51.1839,,0,1580212800.0
17849,0,Portugal,0,39.3999,-8.2245,,0,1580212800.0
17850,0,Poland,0,51.9194,19.1451,,0,1580212800.0
17851,0,Philippines,0,13.0,122.0,,0,1580212800.0
17852,0,Peru,0,-9.19,-75.0152,,0,1580212800.0
17853,0,Paraguay,0,-23.4425,-58.4438,,0,1580212800.0
17854,0,Papua New Guinea,0,-6.315,143.9555,,0,1580212800.0
17855,0,Panama,0,8.538,-80.7821,,0,1580212800.0
17856,0,Pakistan,0,30.3753,69.3451,,0,1580212800.0
17857,0,Oman,0,21.0,57.0,,0,1580212800.0
17858,0,Norway,0,60.472,8.4689,,0,1580212800.0
17859,0,North Macedonia,0,41.6086,21.7453,,0,1580212800.0
17860,0,Nigeria,0,9.082,8.6753,,0,1580212800.0
17861,0,Niger,0,17.6078,8.0817,,0,1580212800.0
17862,0,Nicaragua,0,12.8654,-85.2072,,0,1580212800.0
17863,0,New Zealand,0,-40.9006,174.886,,0,1580212800.0
17864,0,Netherlands,0,52.1326,5.2913,,,1580212800.0
17865,0,Netherlands,0,18.0425,-63.0548,Sint Maarten,0,1580212800.0
17866,0,Netherlands,0,12.1696,-68.99,Curacao,0,1580212800.0
17867,0,Netherlands,0,12.5186,-70.0358,Aruba,0,1580212800.0
17868,1,Nepal,0,28.1667,84.25,,0,1580212800.0
17869,0,Namibia,0,-22.9576,18.4904,,0,1580212800.0
17870,0,Morocco,0,31.7917,-7.0926,,0,1580212800.0
17871,0,Montenegro,0,42.5,19.3,,0,1580212800.0
17872,0,Mongolia,0,46.8625,103.8467,,0,1580212800.0
17873,0,Monaco,0,43.7333,7.4167,,0,1580212800.0
17874,0,Moldova,0,47.4116,28.3699,,0,1580212800.0
17875,0,Mexico,0,23.6345,-102.5528,,0,1580212800.0
17876,0,Mauritius,0,-20.2,57.5,,0,1580212800.0
17877,0,Mauritania,0,21.0079,10.9408,,0,1580212800.0
17878,0,Malta,0,35.9375,14.3754,,0,1580212800.0
17879,0,Maldives,0,3.2028,73.2207,,0,1580212800.0
17880,4,Malaysia,0,2.5,112.5,,0,1580212800.0
17881,0,Madagascar,0,-18.7669,46.8691,,0,1580212800.0
17882,0,Luxembourg,0,49.8153,6.1296,,0,1580212800.0
17883,0,Lithuania,0,55.1694,23.8813,,0,1580212800.0
17884,0,Liechtenstein,0,47.14,9.55,,0,1580212800.0
17885,0,Liberia,0,6.4281,-9.4295,,0,1580212800.0
17886,0,Lebanon,0,33.8547,35.8623,,0,1580212800.0
17887,0,Latvia,0,56.8796,24.6032,,0,1580212800.0
17888,0,Kyrgyzstan,0,41.2044,74.7661,,0,1580212800.0
17889,0,Kuwait,0,29.5,47.75,,0,1580212800.0
17890,4,"Korea, South",0,36.0,128.0,,0,1580212800.0
17891,0,Kenya,0,-0.0236,37.9062,,0,1580212800.0
17892,0,Kazakhstan,0,48.0196,66.9237,,0,1580212800.0
17893,0,Jordan,0,31.24,36.51,,0,1580212800.0
17894,7,Japan,0,36.0,138.0,,1,1580212800.0
17895,0,Jamaica,0,18.1096,-77.2975,,0,1580212800.0
17896,0,Italy,0,43.0,12.0,,0,1580212800.0
17897,0,Israel,0,31.0,35.0,,0,1580212800.0
17898,0,Ireland,0,53.1424,-7.6921,,0,1580212800.0
17899,0,Iraq,0,33.0,44.0,,0,1580212800.0
17900,0,Iran,0,32.0,53.0,,0,1580212800.0
17901,0,Indonesia,0,-0.7893,113.9213,,0,1580212800.0
17902,0,India,0,21.0,78.0,,0,1580212800.0
17903,0,Iceland,0,64.9631,-19.0208,,0,1580212800.0
17904,0,Hungary,0,47.1625,19.5033,,0,1580212800.0
17905,0,Honduras,0,15.2,-86.2419,,0,1580212800.0
17906,0,Holy See,0,41.9029,12.4534,,0,1580212800.0
17907,0,Haiti,0,18.9712,-72.2852,,0,1580212800.0
17908,0,Guyana,0,5.0,-58.75,,0,1580212800.0
17909,0,Guinea,0,9.9456,-9.6966,,0,1580212800.0
17910,0,Guatemala,0,15.7835,-90.2308,,0,1580212800.0
17911,0,Greece,0,39.0742,21.8243,,0,1580212800.0
17912,0,Ghana,0,7.9465,-1.0232,,0,1580212800.0
17913,4,Germany,0,51.0,9.0,,0,1580212800.0
17914,0,Georgia,0,42.3154,43.3569,,0,1580212800.0
17915,0,Gambia,0,13.4432,-15.3101,,,1580212800.0
17916,0,Gabon,0,-0.8037,11.6094,,0,1580212800.0
17917,4,France,0,46.2276,2.2137,,,1580212800.0
17918,0,France,0,14.6415,-61.0242,Martinique,,1580212800.0
17919,0,France,0,18.0708,-63.0501,St Martin,0,1580212800.0
17920,0,France,0,17.9,-62.8333,Saint Barthelemy,0,1580212800.0
17921,0,France,0,-21.1351,55.2471,Reunion,0,1580212800.0
17922,0,France,0,-20.9043,165.618,New Caledonia,0,1580212800.0
17923,0,France,0,-12.8275,45.1662,Mayotte,0,1580212800.0
17924,0,France,0,16.25,-61.5833,Guadeloupe,0,1580212800.0
17925,0,France,0,-17.6797,149.4068,French Polynesia,0,1580212800.0
17926,0,France,0,3.9339,-53.1258,French Guiana,0,1580212800.0
17927,0,Finland,0,64.0,26.0,,0,1580212800.0
17928,0,Fiji,0,-17.7134,178.065,,0,1580212800.0
17929,0,Ethiopia,0,9.145,40.4897,,0,1580212800.0
17930,0,Eswatini,0,-26.5225,31.4659,,0,1580212800.0
17931,0,Estonia,0,58.5953,25.0136,,0,1580212800.0
17932,0,Eritrea,0,15.1794,39.7823,,0,1580212800.0
17933,0,Equatorial Guinea,0,1.5,10.0,,0,1580212800.0
17934,0,El Salvador,0,13.7942,-88.8965,,0,1580212800.0
17935,0,Egypt,0,26.0,30.0,,0,1580212800.0
17936,0,Ecuador,0,-1.8312,-78.1834,,0,1580212800.0
17937,0,Dominican Republic,0,18.7357,-70.1627,,0,1580212800.0
17938,0,Djibouti,0,11.8251,42.5903,,0,1580212800.0
17939,0,Denmark,0,56.2639,9.5018,,,1580212800.0
17940,0,Denmark,0,71.7069,-42.6043,Greenland,0,1580212800.0
17941,0,Denmark,0,61.8926,-6.9118,Faroe Islands,0,1580212800.0
17942,0,Czechia,0,49.8175,15.473,,0,1580212800.0
17943,0,Cyprus,0,35.1264,33.4299,,0,1580212800.0
17944,0,Cuba,0,22.0,-80.0,,0,1580212800.0
17945,0,Cruise Ship,0,0.0,0.0,Diamond Princess,0,1580212800.0
17946,0,Croatia,0,45.1,15.2,,0,1580212800.0
17947,0,Cote d'Ivoire,0,7.54,-5.5471,,0,1580212800.0
17948,0,Costa Rica,0,9.7489,-83.7534,,0,1580212800.0
17949,0,Congo (Kinshasa),0,-4.0383,21.7587,,0,1580212800.0
17950,0,Congo (Brazzaville),0,-4.0383,21.7587,,0,1580212800.0
17951,0,Colombia,0,4.5709,-74.2973,,0,1580212800.0
17952,173,China,0,29.1832,120.0934,Zhejiang,3,1580212800.0
17953,44,China,0,24.974,101.487,Yunnan,0,1580212800.0
17954,10,China,0,41.1129,85.2401,Xinjiang,0,1580212800.0
17955,0,China,0,31.6927,88.0924,Tibet,0,1580212800.0
17956,24,China,0,39.3054,117.323,Tianjin,0,1580212800.0
17957,90,China,0,30.6171,102.7103,Sichuan,0,1580212800.0
17958,27,China,0,37.5777,112.2922,Shanxi,0,1580212800.0
17959,66,China,1,31.202,121.4491,Shanghai,4,1580212800.0
17960,95,China,0,36.3427,118.1498,Shandong,0,1580212800.0
17961,46,China,0,35.1917,108.8701,Shaanxi,0,1580212800.0
17962,6,China,0,35.7452,95.9956,Qinghai,0,1580212800.0
17963,11,China,0,37.2692,106.1655,Ningxia,0,1580212800.0
17964,7,China,0,22.1667,113.55,Macau,0,1580212800.0
17965,34,China,0,41.2956,122.6085,Liaoning,0,1580212800.0
17966,8,China,0,43.6661,126.1923,Jilin,0,1580212800.0
17967,109,China,0,27.614,115.7221,Jiangxi,3,1580212800.0
17968,70,China,0,32.9711,119.455,Jiangsu,1,1580212800.0
17969,15,China,0,44.0935,113.9448,Inner Mongolia,0,1580212800.0
17970,143,China,0,27.6104,111.7088,Hunan,0,1580212800.0
17971,3554,China,125,30.9756,112.2707,Hubei,80,1580212800.0
17972,8,China,0,22.3,114.2,Hong Kong,0,1580212800.0
17973,168,China,1,33.882,113.614,Henan,0,1580212800.0
17974,33,China,1,47.862,127.7615,Heilongjiang,0,1580212800.0
17975,33,China,1,39.549,116.1306,Hebei,0,1580212800.0
17976,40,China,1,19.1959,109.7453,Hainan,0,1580212800.0
17977,9,China,0,26.8154,106.8748,Guizhou,0,1580212800.0
17978,51,China,0,23.8298,108.7881,Guangxi,2,1580212800.0
17979,207,China,0,23.3417,113.4244,Guangdong,4,1580212800.0
17980,19,China,0,37.8099,101.0583,Gansu,0,1580212800.0
17981,80,China,0,26.0789,117.9874,Fujian,0,1580212800.0
17982,132,China,0,30.0572,107.874,Chongqing,0,1580212800.0
17983,91,China,1,40.1824,116.4142,Beijing,4,1580212800.0
17984,106,China,0,31.8257,117.2264,Anhui,0,1580212800.0
17985,0,Chile,0,-35.6751,-71.543,,0,1580212800.0
17986,0,Chad,0,15.4542,18.7322,,0,1580212800.0
17987,0,Central African Republic,0,6.6111,20.9394,,0,1580212800.0
17988,0,Canada,0,52.9399,-106.4509,Saskatchewan,0,1580212800.0
17989,0,Canada,0,52.9399,-73.5491,Quebec,0,1580212800.0
17990,0,Canada,0,46.5107,-63.4168,Prince Edward Island,0,1580212800.0
17991,1,Canada,0,51.2538,-85.3232,Ontario,0,1580212800.0
17992,0,Canada,0,44.682,-63.7443,Nova Scotia,0,1580212800.0
17993,0,Canada,0,53.1355,-57.6604,Newfoundland and Labrador,0,1580212800.0
17994,0,Canada,0,46.5653,-66.4619,New Brunswick,0,1580212800.0
17995,0,Canada,0,53.7609,-98.8139,Manitoba,0,1580212800.0
17996,0,Canada,0,37.6489,-122.6655,Grand Princess,0,1580212800.0
17997,1,Canada,0,49.2827,-123.1207,British Columbia,0,1580212800.0
17998,0,Canada,0,53.9333,-116.5765,Alberta,0,1580212800.0
17999,0,Cameroon,0,3.848,11.5021,,0,1580212800.0
18000,1,Cambodia,0,11.55,104.9167,,0,1580212800.0
18001,0,Cabo Verde,0,16.5388,-23.0418,,0,1580212800.0
18002,0,Burkina Faso,0,12.2383,-1.5616,,0,1580212800.0
18003,0,Bulgaria,0,42.7339,25.4858,,0,1580212800.0
18004,0,Brunei,0,4.5353,114.7277,,0,1580212800.0
18005,0,Brazil,0,-14.235,-51.9253,,0,1580212800.0
18006,0,Bosnia and Herzegovina,0,43.9159,17.6791,,0,1580212800.0
18007,0,Bolivia,0,-16.2902,-63.5887,,0,1580212800.0
18008,0,Bhutan,0,27.5142,90.4336,,0,1580212800.0
18009,0,Benin,0,9.3077,2.3158,,0,1580212800.0
18010,0,Belgium,0,50.8333,4.0,,0,1580212800.0
18011,0,Belarus,0,53.7098,27.9534,,0,1580212800.0
18012,0,Barbados,0,13.1939,-59.5432,,0,1580212800.0
18013,0,Bangladesh,0,23.685,90.3563,,0,1580212800.0
18014,0,Bahrain,0,26.0275,50.55,,0,1580212800.0
18015,0,Bahamas,0,25.0343,-77.3963,,,1580212800.0
18016,0,Azerbaijan,0,40.1431,47.5769,,0,1580212800.0
18017,0,Austria,0,47.5162,14.5501,,0,1580212800.0
18018,0,Australia,0,-31.9505,115.8605,Western Australia,0,1580212800.0
18019,1,Australia,0,-37.8136,144.9631,Victoria,0,1580212800.0
18020,0,Australia,0,-41.4545,145.9707,Tasmania,0,1580212800.0
18021,0,Australia,0,-34.9285,138.6007,South Australia,0,1580212800.0
18022,0,Australia,0,-28.0167,153.4,Queensland,0,1580212800.0
18023,0,Australia,0,-12.4634,130.8456,Northern Territory,0,1580212800.0
18024,4,Australia,0,-33.8688,151.2093,New South Wales,0,1580212800.0
18025,0,Australia,0,-35.4735,149.0124,Australian Capital Territory,0,1580212800.0
18026,0,Armenia,0,40.0691,45.0382,,0,1580212800.0
18027,0,Argentina,0,-38.4161,-63.6167,,0,1580212800.0
18028,0,Antigua and Barbuda,0,17.0608,-61.7964,,0,1580212800.0
18029,0,Angola,0,-11.2027,17.8739,,0,1580212800.0
18030,0,Andorra,0,42.5063,1.5218,,0,1580212800.0
18031,0,Algeria,0,28.0339,1.6596,,0,1580212800.0
18032,0,Albania,0,41.1533,20.1683,,0,1580212800.0
18033,0,Afghanistan,0,33.0,65.0,,0,1580212800.0
18034,0,Belize,0,13.1939,-59.5432,,,1580126400.0
18035,0,Timor-Leste,0,-8.874217,125.727539,,0,1580126400.0
18036,0,Syria,0,34.802075,38.996815,,0,1580126400.0
18037,0,Mozambique,0,-18.665695,35.529562,,0,1580126400.0
18038,0,Grenada,0,12.1165,-61.679,,0,1580126400.0
18039,0,Dominica,0,15.415,-61.371,,0,1580126400.0
18040,0,Canada,0,0.0,0.0,Diamond Princess,,1580126400.0
18041,0,Zimbabwe,0,-20.0,30.0,,0,1580126400.0
18042,0,Zambia,0,-15.4167,28.2833,,0,1580126400.0
18043,2,Vietnam,0,16.0,108.0,,0,1580126400.0
18044,0,Venezuela,0,6.4238,-66.5897,,0,1580126400.0
18045,0,Uzbekistan,0,41.3775,64.5853,,0,1580126400.0
18046,5,US,0,37.0902,-95.7129,,,1580126400.0
18047,0,Uruguay,0,-32.5228,-55.7658,,0,1580126400.0
18048,0,United Kingdom,0,55.3781,-3.436,,,1580126400.0
18049,0,United Kingdom,0,16.7425,-62.1874,Montserrat,0,1580126400.0
18050,0,United Kingdom,0,54.2361,-4.5481,Isle of Man,0,1580126400.0
18051,0,United Kingdom,0,36.1408,-5.3536,Gibraltar,0,1580126400.0
18052,0,United Kingdom,0,49.3723,-2.3644,Channel Islands,0,1580126400.0
18053,0,United Kingdom,0,19.3133,-81.2546,Cayman Islands,0,1580126400.0
18054,0,United Kingdom,0,32.3078,-64.7505,Bermuda,0,1580126400.0
18055,0,United Arab Emirates,0,24.0,54.0,,0,1580126400.0
18056,0,Ukraine,0,48.3794,31.1656,,0,1580126400.0
18057,0,Uganda,0,1.0,32.0,,0,1580126400.0
18058,0,Turkey,0,38.9637,35.2433,,0,1580126400.0
18059,0,Tunisia,0,34.0,9.0,,0,1580126400.0
18060,0,Trinidad and Tobago,0,10.6918,-61.2225,,0,1580126400.0
18061,0,Togo,0,8.6195,0.8248,,0,1580126400.0
18062,8,Thailand,0,15.0,101.0,,2,1580126400.0
18063,0,Tanzania,0,-6.369,34.8888,,0,1580126400.0
18064,5,Taiwan*,0,23.7,121.0,,0,1580126400.0
18065,0,Switzerland,0,46.8182,8.2275,,0,1580126400.0
18066,0,Sweden,0,63.0,16.0,,0,1580126400.0
18067,0,Suriname,0,3.9193,-56.0278,,0,1580126400.0
18068,0,Sudan,0,12.8628,30.2176,,0,1580126400.0
18069,1,Sri Lanka,0,7.0,81.0,,0,1580126400.0
18070,0,Spain,0,40.0,-4.0,,0,1580126400.0
18071,0,South Africa,0,-30.5595,22.9375,,0,1580126400.0
18072,0,Somalia,0,5.1521,46.1996,,0,1580126400.0
18073,0,Slovenia,0,46.1512,14.9955,,0,1580126400.0
18074,0,Slovakia,0,48.669,19.699,,0,1580126400.0
18075,5,Singapore,0,1.2833,103.8333,,0,1580126400.0
18076,0,Seychelles,0,-4.6796,55.492,,0,1580126400.0
18077,0,Serbia,0,44.0165,21.0059,,0,1580126400.0
18078,0,Senegal,0,14.4974,-14.4524,,0,1580126400.0
18079,0,Saudi Arabia,0,24.0,45.0,,0,1580126400.0
18080,0,San Marino,0,43.9424,12.4578,,0,1580126400.0
18081,0,Saint Vincent and the Grenadines,0,12.9843,-61.2872,,0,1580126400.0
18082,0,Saint Lucia,0,13.9094,-60.9789,,0,1580126400.0
18083,0,Rwanda,0,-1.9403,29.8739,,0,1580126400.0
18084,0,Russia,0,60.0,90.0,,0,1580126400.0
18085,0,Romania,0,45.9432,24.9668,,0,1580126400.0
18086,0,Qatar,0,25.3548,51.1839,,0,1580126400.0
18087,0,Portugal,0,39.3999,-8.2245,,0,1580126400.0
18088,0,Poland,0,51.9194,19.1451,,0,1580126400.0
18089,0,Philippines,0,13.0,122.0,,0,1580126400.0
18090,0,Peru,0,-9.19,-75.0152,,0,1580126400.0
18091,0,Paraguay,0,-23.4425,-58.4438,,0,1580126400.0
18092,0,Papua New Guinea,0,-6.315,143.9555,,0,1580126400.0
18093,0,Panama,0,8.538,-80.7821,,0,1580126400.0
18094,0,Pakistan,0,30.3753,69.3451,,0,1580126400.0
18095,0,Oman,0,21.0,57.0,,0,1580126400.0
18096,0,Norway,0,60.472,8.4689,,0,1580126400.0
18097,0,North Macedonia,0,41.6086,21.7453,,0,1580126400.0
18098,0,Nigeria,0,9.082,8.6753,,0,1580126400.0
18099,0,Niger,0,17.6078,8.0817,,0,1580126400.0
18100,0,Nicaragua,0,12.8654,-85.2072,,0,1580126400.0
18101,0,New Zealand,0,-40.9006,174.886,,0,1580126400.0
18102,0,Netherlands,0,52.1326,5.2913,,,1580126400.0
18103,0,Netherlands,0,18.0425,-63.0548,Sint Maarten,0,1580126400.0
18104,0,Netherlands,0,12.1696,-68.99,Curacao,0,1580126400.0
18105,0,Netherlands,0,12.5186,-70.0358,Aruba,0,1580126400.0
18106,1,Nepal,0,28.1667,84.25,,0,1580126400.0
18107,0,Namibia,0,-22.9576,18.4904,,0,1580126400.0
18108,0,Morocco,0,31.7917,-7.0926,,0,1580126400.0
18109,0,Montenegro,0,42.5,19.3,,0,1580126400.0
18110,0,Mongolia,0,46.8625,103.8467,,0,1580126400.0
18111,0,Monaco,0,43.7333,7.4167,,0,1580126400.0
18112,0,Moldova,0,47.4116,28.3699,,0,1580126400.0
18113,0,Mexico,0,23.6345,-102.5528,,0,1580126400.0
18114,0,Mauritius,0,-20.2,57.5,,0,1580126400.0
18115,0,Mauritania,0,21.0079,10.9408,,0,1580126400.0
18116,0,Malta,0,35.9375,14.3754,,0,1580126400.0
18117,0,Maldives,0,3.2028,73.2207,,0,1580126400.0
18118,4,Malaysia,0,2.5,112.5,,0,1580126400.0
18119,0,Madagascar,0,-18.7669,46.8691,,0,1580126400.0
18120,0,Luxembourg,0,49.8153,6.1296,,0,1580126400.0
18121,0,Lithuania,0,55.1694,23.8813,,0,1580126400.0
18122,0,Liechtenstein,0,47.14,9.55,,0,1580126400.0
18123,0,Liberia,0,6.4281,-9.4295,,0,1580126400.0
18124,0,Lebanon,0,33.8547,35.8623,,0,1580126400.0
18125,0,Latvia,0,56.8796,24.6032,,0,1580126400.0
18126,0,Kyrgyzstan,0,41.2044,74.7661,,0,1580126400.0
18127,0,Kuwait,0,29.5,47.75,,0,1580126400.0
18128,4,"Korea, South",0,36.0,128.0,,0,1580126400.0
18129,0,Kenya,0,-0.0236,37.9062,,0,1580126400.0
18130,0,Kazakhstan,0,48.0196,66.9237,,0,1580126400.0
18131,0,Jordan,0,31.24,36.51,,0,1580126400.0
18132,4,Japan,0,36.0,138.0,,1,1580126400.0
18133,0,Jamaica,0,18.1096,-77.2975,,0,1580126400.0
18134,0,Italy,0,43.0,12.0,,0,1580126400.0
18135,0,Israel,0,31.0,35.0,,0,1580126400.0
18136,0,Ireland,0,53.1424,-7.6921,,0,1580126400.0
18137,0,Iraq,0,33.0,44.0,,0,1580126400.0
18138,0,Iran,0,32.0,53.0,,0,1580126400.0
18139,0,Indonesia,0,-0.7893,113.9213,,0,1580126400.0
18140,0,India,0,21.0,78.0,,0,1580126400.0
18141,0,Iceland,0,64.9631,-19.0208,,0,1580126400.0
18142,0,Hungary,0,47.1625,19.5033,,0,1580126400.0
18143,0,Honduras,0,15.2,-86.2419,,0,1580126400.0
18144,0,Holy See,0,41.9029,12.4534,,0,1580126400.0
18145,0,Haiti,0,18.9712,-72.2852,,0,1580126400.0
18146,0,Guyana,0,5.0,-58.75,,0,1580126400.0
